ESSR03 	ESSE21 	0.0000
ESSR03 	ESSE22 	0.0423
ESSR03 	ESSE23 	0.2045
ESSR03 	ESSE24 	0.0000
ESSR03 	ESSE25 	0.0252
ESSR03 	ESSE26 	0.0000
ESSR03 	ESSE27 	0.0619
ESSR03 	ESSE28 	0.0000
ESSR03 	ESSH10 	0.0000
ESSR03 	ESSH11 	0.0000
ESSR03 	ESSH12 	0.0322
ESSR03 	ESSH13 	0.1174
ESSR03 	ESSH14 	0.0000
ESSR03 	ESSH15 	0.0000
ESSR03 	ESSH16 	0.1677
ESSR03 	ESSH17 	0.0000
ESSR03 	ESSH18 	0.0000
ESSR03 	ESSH19 	0.1265
ESSR03 	ESSH08 	0.0000
ESSR03 	ESSH09 	0.0000
ESSR03 	ESSH01 	0.0135
ESSR03 	ESSH02 	0.0608
ESSR03 	ESSH03 	0.0000
ESSR03 	ESSH04 	0.0000
ESSR03 	ESSH05 	0.0000
ESSR03 	ESSH06 	0.1543
ESSR03 	ESSH07 	0.0000
ESSR03 	ESSH20 	0.1257
ESSR03 	ESSH21 	0.0000
ESSR03 	ESSH22 	0.0000
ESSR03 	ESSH23 	0.1865
ESSR03 	ESSH24 	0.0481
ESSR03 	ESSH25 	0.0000
ESSR03 	ESSH26 	0.1872
ESSR03 	ESSH27 	0.0585
ESSR03 	ESSH28 	0.1421
ESSR04 	ESSR18 	0.1775
ESSR04 	ESSR19 	0.0000
ESSR04 	ESSR20 	0.0000
ESSR04 	ESSR01 	0.0000
ESSR04 	ESSR02 	0.0000
ESSR04 	ESSR03 	0.2156
ESSR04 	ESSR04 	1.0000
ESSR04 	ESSR05 	0.0949
ESSR04 	ESSR06 	0.0564
ESSR04 	ESSR07 	0.0000
ESSR04 	ESSR08 	0.0642
ESSR04 	ESSR09 	0.0000
ESSR04 	ESSR10 	0.0000
ESSR04 	ESSR11 	0.0441
ESSR04 	ESSR12 	0.0445
ESSR04 	ESSR13 	0.0000
ESSR04 	ESSR14 	0.0490
ESSR04 	ESSR15 	0.0000
ESSR04 	ESSR16 	0.0000
ESSR04 	ESSR17 	0.0000
ESSR04 	ESSR21 	0.0000
ESSR04 	ESSR22 	0.0786
ESSR04 	ESSR23 	0.0000
ESSR04 	ESSR24 	0.2466
ESSR04 	ESSR25 	0.0000
ESSR04 	ESSR26 	0.1328
ESSR04 	ESSR27 	0.0000
ESSR04 	ESSR28 	0.0000
ESSR04 	ESSE01 	0.0000
ESSR04 	ESSE02 	0.0000
ESSR04 	ESSE03 	0.0000
ESSR04 	ESSE04 	0.0000
ESSR04 	ESSE05 	0.1055
ESSR04 	ESSE06 	0.0000
ESSR04 	ESSE07 	0.0000
ESSR04 	ESSE08 	0.0000
ESSR04 	ESSE09 	0.0000
ESSR04 	ESSE10 	0.0166
ESSR04 	ESSE11 	0.0727
ESSR04 	ESSE12 	0.0382
ESSR04 	ESSE13 	0.0000
ESSR04 	ESSE14 	0.1707
ESSR04 	ESSE15 	0.0000
ESSR04 	ESSE16 	0.0000
ESSR04 	ESSE17 	0.2135
ESSR04 	ESSE18 	0.0000
ESSR04 	ESSE19 	0.0000
ESSR04 	ESSE20 	0.0000
ESSR04 	ESSE21 	0.0000
ESSR04 	ESSE22 	0.0677
ESSR04 	ESSE23 	0.0884
ESSR04 	ESSE24 	0.0000
ESSR04 	ESSE25 	0.0741
ESSR04 	ESSE26 	0.0000
ESSR04 	ESSE27 	0.0000
ESSR04 	ESSE28 	0.0000
ESSR04 	ESSH10 	0.0416
ESSR04 	ESSH11 	0.0000
ESSR04 	ESSH12 	0.0000
ESSR04 	ESSH13 	0.1397
ESSR04 	ESSH14 	0.0000
ESSR04 	ESSH15 	0.0004
ESSR04 	ESSH16 	0.0000
ESSR04 	ESSH17 	0.0000
ESSR04 	ESSH18 	0.0000
ESSR04 	ESSH19 	0.0000
ESSR04 	ESSH08 	0.0000
ESSR04 	ESSH09 	0.0613
ESSR04 	ESSH01 	0.3213
ESSR04 	ESSH02 	0.1701
ESSR04 	ESSH03 	0.0000
ESSR04 	ESSH04 	0.0000
ESSR04 	ESSH05 	0.1615
ESSR04 	ESSH06 	0.0000
ESSR04 	ESSH07 	0.0000
ESSR04 	ESSH20 	0.0709
ESSR04 	ESSH21 	0.0157
ESSR04 	ESSH22 	0.0000
ESSR04 	ESSH23 	0.0714
ESSR04 	ESSH24 	0.0000
ESSR04 	ESSH25 	0.0155
ESSR04 	ESSH26 	0.0887
ESSR04 	ESSH27 	0.0000
ESSR04 	ESSH28 	0.1499
ESSR05 	ESSR18 	0.1460
ESSR05 	ESSR19 	0.0000
ESSR05 	ESSR20 	0.0000
ESSR05 	ESSR01 	0.0198
ESSR05 	ESSR02 	0.0061
ESSR05 	ESSR03 	0.0000
ESSR05 	ESSR04 	0.0949
ESSR05 	ESSR05 	1.0000
ESSR05 	ESSR06 	0.0191
ESSR05 	ESSR07 	0.0000
ESSR05 	ESSR08 	0.0903
ESSR05 	ESSR09 	0.0000
ESSR05 	ESSR10 	0.5000
ESSR05 	ESSR11 	0.2000
ESSR05 	ESSR12 	0.1702
ESSR05 	ESSR13 	0.0000
ESSR05 	ESSR14 	0.0191
ESSR05 	ESSR15 	0.4624
ESSR05 	ESSR16 	0.0000
ESSR05 	ESSR17 	0.0889
ESSR05 	ESSR21 	0.1794
ESSR05 	ESSR22 	0.0644
ESSR05 	ESSR23 	0.0000
ESSR05 	ESSR24 	0.0000
ESSR05 	ESSR25 	0.0000
ESSR05 	ESSR26 	0.0794
ESSR05 	ESSR27 	0.1792
ESSR05 	ESSR28 	0.1039
ESSR05 	ESSE01 	0.4432
ESSR05 	ESSE02 	0.0000
ESSR05 	ESSE03 	0.0000
ESSR05 	ESSE04 	0.1079
ESSR05 	ESSE05 	0.0000
ESSR05 	ESSE06 	0.0000
ESSR05 	ESSE07 	0.0000
ESSR05 	ESSE08 	0.0623
ESSR05 	ESSE09 	0.0000
ESSR05 	ESSE10 	0.0000
ESSR05 	ESSE11 	0.2536
ESSR05 	ESSE12 	0.0478
ESSR05 	ESSE13 	0.0000
ESSR05 	ESSE14 	0.0556
ESSR05 	ESSE15 	0.1225
ESSR05 	ESSE16 	0.0000
ESSR05 	ESSE17 	0.0000
ESSR05 	ESSE18 	0.0477
ESSR05 	ESSE19 	0.0000
ESSR05 	ESSE20 	0.0000
ESSR05 	ESSE21 	0.0000
ESSR05 	ESSE22 	0.0828
ESSR05 	ESSE23 	0.1749
ESSR05 	ESSE24 	0.0449
ESSR05 	ESSE25 	0.0792
ESSR05 	ESSE26 	0.0000
ESSR05 	ESSE27 	0.0795
ESSR05 	ESSE28 	0.1014
ESSR05 	ESSH10 	0.0000
ESSR05 	ESSH11 	0.0000
ESSR05 	ESSH12 	0.1938
ESSR05 	ESSH13 	0.0894
ESSR05 	ESSH14 	0.0000
ESSR05 	ESSH15 	0.1359
ESSR05 	ESSH16 	0.0198
ESSR05 	ESSH17 	0.3198
ESSR05 	ESSH18 	0.1013
ESSR05 	ESSH19 	0.0128
ESSR05 	ESSH08 	0.0000
ESSR05 	ESSH09 	0.0000
ESSR05 	ESSH01 	0.0000
ESSR05 	ESSH02 	0.1935
ESSR05 	ESSH03 	0.2809
ESSR05 	ESSH04 	0.2638
ESSR05 	ESSH05 	0.2489
ESSR05 	ESSH06 	0.1352
ESSR05 	ESSH07 	0.0771
ESSR05 	ESSH20 	0.0000
ESSR05 	ESSH21 	0.0000
ESSR05 	ESSH22 	0.0000
ESSR05 	ESSH23 	0.1646
ESSR05 	ESSH24 	0.0761
ESSR05 	ESSH25 	0.0000
ESSR05 	ESSH26 	0.1754
ESSR05 	ESSH27 	0.0000
ESSR05 	ESSH28 	0.2807
ESSR06 	ESSR18 	0.0000
ESSR06 	ESSR19 	0.0000
ESSR06 	ESSR20 	0.0000
ESSR06 	ESSR01 	0.0036
ESSR06 	ESSR02 	0.0000
ESSR06 	ESSR03 	0.0000
ESSR06 	ESSR04 	0.0564
ESSR06 	ESSR05 	0.0191
ESSR06 	ESSR06 	1.0000
ESSR06 	ESSR07 	0.0217
ESSR06 	ESSR08 	0.0000
ESSR06 	ESSR09 	0.0000
ESSR06 	ESSR10 	0.2414
ESSR06 	ESSR11 	0.0000
ESSR06 	ESSR12 	0.1534
ESSR06 	ESSR13 	0.0000
ESSR06 	ESSR14 	0.3248
ESSR06 	ESSR15 	0.0000
ESSR06 	ESSR16 	0.0000
ESSR06 	ESSR17 	0.0000
ESSR06 	ESSR21 	0.0000
ESSR06 	ESSR22 	0.0000
ESSR06 	ESSR23 	0.0000
ESSR06 	ESSR24 	0.0000
ESSR06 	ESSR25 	0.0000
ESSR06 	ESSR26 	0.0000
ESSR06 	ESSR27 	0.0114
ESSR06 	ESSR28 	0.0000
ESSR06 	ESSE01 	0.0747
ESSR06 	ESSE02 	0.0000
ESSR06 	ESSE03 	0.1212
ESSR06 	ESSE04 	0.1100
ESSR06 	ESSE05 	0.2115
ESSR06 	ESSE06 	0.0000
ESSR06 	ESSE07 	0.0000
ESSR06 	ESSE08 	0.1247
ESSR06 	ESSE09 	0.0000
ESSR06 	ESSE10 	0.1139
ESSR06 	ESSE11 	0.0000
ESSR06 	ESSE12 	0.0000
ESSR06 	ESSE13 	0.0000
ESSR06 	ESSE14 	0.0000
ESSR06 	ESSE15 	0.0093
ESSR06 	ESSE16 	0.0000
ESSR06 	ESSE17 	0.1099
ESSR06 	ESSE18 	0.0000
ESSR06 	ESSE19 	0.0000
ESSR06 	ESSE20 	0.1065
ESSR06 	ESSE21 	0.0000
ESSR06 	ESSE22 	0.0114
ESSR06 	ESSE23 	0.0000
ESSR06 	ESSE24 	0.0000
ESSR06 	ESSE25 	0.2222
ESSR06 	ESSE26 	0.0826
ESSR06 	ESSE27 	0.0000
ESSR06 	ESSE28 	0.2462
ESSR06 	ESSH10 	0.0479
ESSR06 	ESSH11 	0.2929
ESSR06 	ESSH12 	0.0000
ESSR06 	ESSH13 	0.0689
ESSR06 	ESSH14 	0.2277
ESSR06 	ESSH15 	0.0000
ESSR06 	ESSH16 	0.0000
ESSR06 	ESSH17 	0.0000
